date,codigo,qty,ship_country
2022-06-24,BS001896,5,PT
2022-06-24,BS001878,2,PT
2022-06-24,BS001887,3,PT
2022-06-24,BS001896,2,PT
2022-06-24,BS001876,4,PT
2022-06-24,BS001885,5,PT
2022-06-24,BS001894,4,PT
2022-06-24,BS001873,3,PT
2022-06-24,BS001883,1,PT
2022-06-24,BS001882,1,PT
2022-06-24,BS001901,4,PT
2022-06-24,BS001877,2,PT
2022-06-24,BS001887,5,PT
2022-06-24,BS001901,4,PT
2022-06-24,BS001890,1,PT
2022-06-24,BS001896,2,PT
2022-06-24,BS001876,4,PT
2022-06-24,BS001888,4,PT
2022-06-24,BS001893,4,PT
2022-06-24,BS001884,1,PT
2022-06-24,BS001877,3,PT
2022-06-24,BS001891,2,PT
2022-06-24,BS001891,3,PT
2022-06-24,BS001893,5,PT
2022-06-24,BS001883,5,PT
2022-06-24,BS001898,5,PT
2022-06-24,BS001888,4,PT
2022-06-24,BS001889,1,PT
2022-06-24,BS001875,3,PT
2022-06-24,BS001881,2,PT
2022-06-24,BS001901,3,PT
2022-06-24,BS001883,1,PT
2022-06-24,BS001876,3,PT
2022-06-24,BS001885,1,PT
2022-06-24,BS001894,1,PT
2022-06-24,BS001874,5,PT
2022-06-24,BS001883,5,PT
2022-06-24,BS001892,4,PT
2022-06-24,BS001901,5,PT
2022-06-24,BS001884,2,PT
2022-06-24,BS001875,3,PT
2022-06-24,BS001874,3,PT
2022-06-24,BS001896,5,PT
2022-06-24,BS001885,1,PT
2022-06-24,BS001890,1,PT
2022-06-24,BS001889,1,PT
2022-06-24,BS001891,2,PT
2022-06-24,BS001879,1,PT
2022-06-24,BS001892,5,PT
2022-06-24,BS001874,4,PT
2022-06-24,BS001894,3,PT
2022-06-24,BS001888,4,PT
2022-06-24,BS001899,3,PT
2022-06-24,BS001875,3,PT
2022-06-24,BS001888,2,PT
2022-06-24,BS001887,1,PT
2022-06-24,BS001874,3,PT
2022-06-24,BS001881,5,PT
2022-06-24,BS001885,5,PT
2022-06-24,BS001882,5,PT
2022-06-24,BS001898,2,PT
2022-06-24,BS001874,4,PT
2022-06-24,BS001887,3,PT
2022-06-24,BS001874,2,PT
2022-06-24,BS001883,2,PT
2022-06-24,BS001892,5,PT
2022-06-24,BS001901,3,PT
2022-06-24,BS001881,2,PT
2022-06-24,BS001890,1,PT
2022-06-24,BS001899,5,PT
2022-06-24,BS001887,4,PT
2022-06-24,BS001878,3,PT
2022-06-24,BS001886,1,PT
2022-06-24,BS001900,2,PT
2022-06-24,BS001888,2,PT
2022-06-24,BS001873,2,PT
2022-06-24,BS001894,5,PT
2022-06-24,BS001881,1,PT
2022-06-24,BS001895,1,PT
2022-06-24,BS001888,5,PT
2022-06-24,BS001892,2,PT
2022-06-24,BS001874,1,PT
2022-06-24,BS001889,2,PT
2022-06-24,BS001884,5,PT
2022-06-24,BS001883,2,UK
2022-06-24,BS001886,1,UK
2022-06-24,BS001891,4,UK
2022-06-24,BS001900,2,UK
2022-06-24,BS001880,3,UK
2022-06-24,BS001878,5,UK
2022-06-24,BS001895,5,UK
2022-06-24,BS001899,4,UK
2022-06-24,BS001885,4,UK
2022-06-24,BS001882,4,UK
2022-06-24,BS001881,4,UK
2022-06-24,BS001878,2,UK
2022-06-24,BS001901,1,UK
2022-06-24,BS001880,5,UK
2022-06-24,BS001874,1,UK
2022-06-24,BS001873,4,UK
2022-06-24,BS001890,3,UK
2022-06-24,BS001885,3,UK
2022-06-24,BS001875,5,UK
2022-06-24,BS001900,4,UK
2022-06-24,BS001888,3,UK
2022-06-24,BS001880,1,UK
2022-06-24,BS001889,1,UK
2022-06-24,BS001898,3,UK
2022-06-24,BS001878,4,UK
2022-06-24,BS001887,4,UK
2022-06-24,BS001896,5,UK
2022-06-24,BS001898,1,UK
2022-06-24,BS001893,4,UK
2022-06-24,BS001899,2,UK
2022-06-24,BS001881,3,UK
2022-06-24,BS001876,2,UK
2022-06-24,BS001897,5,UK
2022-06-24,BS001881,5,UK
2022-06-24,BS001877,4,UK
2022-06-24,BS001892,4,UK
2022-06-24,BS001875,2,UK
2022-06-24,BS001873,2,UK
2022-06-24,BS001890,3,UK
2022-06-24,BS001901,5,UK
2022-06-24,BS001896,3,UK
2022-06-24,BS001878,4,UK
2022-06-24,BS001894,5,UK
2022-06-24,BS001899,4,UK
2022-06-24,BS001896,5,UK
2022-06-24,BS001899,1,UK
2022-06-24,BS001894,3,UK
2022-06-24,BS001893,3,UK
2022-06-24,BS001896,5,UK
2022-06-24,BS001895,1,UK
2022-06-24,BS001886,5,UK
2022-06-24,BS001896,4,UK
2022-06-24,BS001878,5,UK
2022-06-24,BS001887,3,UK
2022-06-24,BS001896,2,UK
2022-06-24,BS001876,1,UK
2022-06-24,BS001885,2,UK
2022-06-24,BS001894,4,UK
2022-06-24,BS001873,2,UK
2022-06-24,BS001883,1,UK
2022-06-24,BS001882,2,UK
2022-06-24,BS001901,2,UK
2022-06-24,BS001877,4,UK
2022-06-24,BS001887,3,UK
2022-06-24,BS001901,1,UK
2022-06-24,BS001890,2,UK
2022-06-24,BS001896,3,UK
2022-06-24,BS001876,5,UK
2022-06-24,BS001888,5,UK
2022-06-24,BS001893,5,UK
2022-06-24,BS001884,5,UK
2022-06-24,BS001877,3,UK
2022-06-24,BS001891,4,UK
2022-06-24,BS001891,4,UK
2022-06-24,BS001893,2,UK
2022-06-24,BS001883,2,UK
2022-06-24,BS001898,2,UK
2022-06-24,BS001888,1,UK
2022-06-24,BS001889,1,UK
2022-06-24,BS001875,5,UK
2022-06-24,BS001881,2,UK
2022-06-24,BS001901,2,UK
2022-06-24,BS001883,1,UK
2022-06-24,BS001876,2,UK
2022-06-24,BS001885,4,UK
2022-06-24,BS001894,1,UK
2022-06-24,BS001874,4,UK
2022-06-24,BS001883,4,UK
2022-06-24,BS001892,1,UK
2022-06-24,BS001901,1,UK
2022-06-24,BS001884,5,UK
2022-06-24,BS001875,4,UK
2022-06-24,BS001874,4,UK
2022-06-24,BS001896,5,UK
2022-06-24,BS001885,4,UK
2022-06-24,BS001890,1,UK
2022-06-24,BS001889,5,UK
2022-06-24,BS001891,3,UK
2022-06-24,BS001897,4,UK
2022-06-24,BS001900,3,UK
2022-06-24,BS001881,4,UK
2022-06-24,BS001889,4,UK
2022-06-24,BS001899,1,UK
2022-06-24,BS001879,2,UK
2022-06-24,BS001885,4,US
2022-06-24,BS001890,3,US
2022-06-24,BS001889,1,US
2022-06-24,BS001891,3,US
2022-06-24,BS001879,4,US
2022-06-24,BS001892,2,US
2022-06-24,BS001874,5,US
2022-06-24,BS001894,1,US
2022-06-24,BS001888,5,US
2022-06-24,BS001899,3,US
2022-06-24,BS001875,4,US
2022-06-24,BS001888,3,US
2022-06-24,BS001887,4,US
2022-06-24,BS001874,3,US
2022-06-24,BS001881,5,US
2022-06-24,BS001885,4,US
2022-06-24,BS001882,2,US
2022-06-24,BS001898,3,US
2022-06-24,BS001874,2,US
2022-06-24,BS001887,1,US
2022-06-24,BS001874,5,US
2022-06-24,BS001883,4,US
2022-06-24,BS001892,4,US
2022-06-24,BS001901,2,US
2022-06-24,BS001881,4,US
2022-06-24,BS001890,1,US
2022-06-24,BS001899,2,US
2022-06-24,BS001887,3,US
2022-06-24,BS001878,5,US
2022-06-24,BS001886,4,US
2022-06-24,BS001900,5,US
2022-06-24,BS001888,2,US
2022-06-24,BS001873,4,US
2022-06-24,BS001894,4,US
2022-06-24,BS001881,4,US
2022-06-24,BS001877,4,US
2022-06-24,BS001884,4,US
2022-06-24,BS001881,2,US
2022-06-24,BS001898,3,US
2022-06-24,BS001880,5,US
2022-06-24,BS001889,2,US
2022-06-24,BS001898,4,US
2022-06-24,BS001876,4,US
2022-06-24,BS001885,2,US
2022-06-24,BS001886,4,US
2022-06-24,BS001879,2,US
2022-06-24,BS001880,2,US
2022-06-24,BS001887,1,AU
2022-06-24,BS001874,5,AU
2022-06-24,BS001883,5,AU
2022-06-24,BS001892,5,AU
2022-06-24,BS001901,3,AU
2022-06-24,BS001900,3,BR
2022-06-24,BS001888,5,BR
2022-06-24,BS001880,4,BR
2022-06-24,BS001889,1,BR
2022-06-24,BS001898,4,BR
2022-06-24,BS001878,4,BR
2022-06-24,BS001880,4,DK
2022-06-24,BS001873,3,DK
2022-06-24,BS001882,1,DK
2022-06-24,BS001891,2,DK
2022-06-24,BS001900,5,DK
2022-06-24,BS001893,4,FR
2022-06-24,BS001875,4,FR
2022-06-24,BS001884,5,FR
2022-06-24,BS001893,3,FR
2022-06-24,BS001873,2,FR
2022-06-24,BS001873,4,GE
2022-06-24,BS001889,4,GE
2022-06-24,BS001877,1,GE
2022-06-24,BS001886,4,GE
2022-06-24,BS001895,3,GE
2022-06-24,BS001875,4,GE
2022-06-24,BS001878,1,JP
2022-06-24,BS001877,2,JP
2022-06-24,BS001879,2,JP
2022-06-24,BS001888,5,JP
2022-06-24,BS001897,5,JP
2022-06-24,BS001877,5,JP
2022-06-24,BS001901,5,PT
2022-06-24,BS001883,4,PT
2022-06-24,BS001876,3,PT
2022-06-24,BS001885,3,PT
2022-06-24,BS001894,1,PT
2022-06-24,BS001874,4,PT
2022-06-24,BS001886,4,UK
2022-06-24,BS001896,4,UK
2022-06-24,BS001878,1,UK
2022-06-24,BS001887,2,UK
2022-06-24,BS001896,2,UK
2022-06-24,BS001876,3,UK
2022-06-24,BS001884,1,US
2022-06-24,BS001897,2,US
2022-06-24,BS001881,2,US
2022-06-24,BS001890,4,US
2022-06-24,BS001899,1,US
2022-06-24,BS001879,2,US
2022-06-24,BS001877,1,AU
2022-06-24,BS001887,5,AU
2022-06-24,BS001901,2,AU
2022-06-24,BS001890,3,AU
2022-06-24,BS001896,1,AU
2022-06-24,BS001876,2,AU
2022-06-24,BS001888,4,AU
2022-06-24,BS001893,1,AU
2022-06-24,BS001884,4,AU
2022-06-24,BS001877,1,AU
2022-06-24,BS001891,4,AU
2022-06-24,BS001891,5,AU
2022-06-24,BS001893,5,AU
2022-06-24,BS001883,2,AU
2022-06-24,BS001898,4,AU
2022-06-24,BS001888,2,AU
2022-06-24,BS001889,1,AU
2022-06-24,BS001875,3,AU
2022-06-24,BS001881,4,AU
2022-06-24,BS001901,2,AU
2022-06-24,BS001883,3,AU
2022-06-24,BS001876,5,AU
2022-06-24,BS001885,3,AU
2022-06-24,BS001894,1,AU
2022-06-24,BS001874,3,AU
2022-06-24,BS001883,4,AU
2022-06-24,BS001892,3,AU
2022-06-24,BS001901,1,AU
2022-06-24,BS001884,2,AU
2022-06-24,BS001875,2,AU
2022-06-24,BS001874,1,AU
2022-06-24,BS001896,1,AU
2022-06-24,BS001885,2,AU
2022-06-24,BS001890,5,AU
2022-06-24,BS001889,1,AU
2022-06-24,BS001891,3,AU
2022-06-24,BS001879,4,AU
2022-06-24,BS001892,3,AU
2022-06-24,BS001874,1,AU
2022-06-24,BS001894,3,AU
2022-06-24,BS001888,3,AU
2022-06-24,BS001899,4,AU
2022-06-24,BS001875,2,AU
2022-06-24,BS001888,3,AU
2022-06-24,BS001887,5,AU
2022-06-23,BS001886,3,US
2022-06-23,BS001879,2,AU
2022-06-23,BS001891,5,US
2022-06-23,BS001874,4,AU
2022-06-23,BS001880,4,US
2022-06-23,BS001893,3,AU
2022-06-23,BS001892,2,US
2022-06-23,BS001873,2,AU
2022-06-23,BS001897,4,US
2022-06-23,BS001881,4,AU
2022-06-23,BS001876,3,US
2022-06-23,BS001895,2,AU
2022-06-23,BS001873,2,US
2022-06-23,BS001877,5,AU
2022-06-23,BS001884,2,US
2022-06-23,BS001901,1,AU
2022-06-23,BS001892,1,US
2022-06-23,BS001900,5,AU
2022-06-23,BS001882,5,US
2022-06-23,BS001884,4,AU
2022-06-23,BS001891,4,US
2022-06-23,BS001882,2,AU
2022-06-23,BS001883,3,US
2022-06-23,BS001878,1,AU
2022-06-23,BS001878,3,US
2022-06-23,BS001877,1,AU
2022-06-23,BS001891,4,US
2022-06-23,BS001879,2,AU
2022-06-23,BS001876,2,US
2022-06-23,BS001888,1,AU
2022-06-23,BS001893,2,US
2022-06-23,BS001897,5,AU
2022-06-23,BS001875,1,US
2022-06-23,BS001877,5,AU
2022-06-23,BS001884,4,US
2022-06-23,BS001886,3,AU
2022-06-23,BS001893,3,US
2022-06-23,BS001895,5,AU
2022-06-23,BS001873,4,US
2022-06-23,BS001888,1,AU
2022-06-23,BS001882,2,US
2022-06-23,BS001892,3,AU
2022-06-23,BS001891,5,US
2022-06-23,BS001874,1,AU
2022-06-23,BS001900,3,US
2022-06-23,BS001889,4,AU
2022-06-23,BS001897,4,US
2022-06-23,BS001884,3,AU
2022-06-23,BS001894,3,US
2022-06-23,BS001880,1,AU
2022-06-23,BS001880,4,US
2022-06-23,BS001900,2,AU
2022-06-23,BS001893,2,US
2022-06-23,BS001880,3,AU
2022-06-23,BS001878,5,US
2022-06-23,BS001889,5,AU
2022-06-23,BS001882,3,US
2022-06-23,BS001896,3,AU
2022-06-23,BS001896,3,US
2022-06-23,BS001894,4,AU
2022-06-23,BS001878,4,US
2022-06-23,BS001882,3,AU
2022-06-23,BS001897,4,US
2022-06-23,BS001900,5,AU
2022-06-23,BS001887,2,US
2022-06-23,BS001883,1,AU
2022-06-23,BS001883,2,US
2022-06-23,BS001887,4,AU
2022-06-23,BS001885,3,US
2022-06-23,BS001879,5,AU
2022-06-23,BS001890,1,US
2022-06-23,BS001890,1,AU
2022-06-23,BS001886,5,US
2022-06-23,BS001900,2,AU
2022-06-23,BS001895,3,US
2022-06-23,BS001875,2,AU
2022-06-23,BS001883,3,US
2022-06-23,BS001898,4,AU
2022-06-23,BS001886,3,US
2022-06-23,BS001892,2,AU
2022-06-23,BS001891,3,US
2022-06-23,BS001895,1,AU
2022-06-23,BS001900,2,US
2022-06-23,BS001899,4,AU
2022-06-23,BS001880,1,US
2022-06-23,BS001873,2,AU
2022-06-23,BS001878,5,US
2022-06-23,BS001889,4,AU
2022-06-23,BS001884,5,AU
2022-06-23,BS001877,5,AU
2022-06-23,BS001893,5,AU
2022-06-23,BS001886,2,AU
2022-06-23,BS001890,2,AU
2022-06-23,BS001895,5,AU
2022-06-23,BS001901,3,AU
2022-06-23,BS001875,4,AU
2022-06-23,BS001876,2,AU
2022-06-23,BS001884,3,AU
2022-06-23,BS001892,4,AU
2022-06-23,BS001893,5,AU
2022-06-23,BS001894,3,AU
2022-06-23,BS001890,5,AU
2022-06-23,BS001881,1,BR
2022-06-23,BS001901,2,AU
2022-06-23,BS001890,1,BR
2022-06-23,BS001876,2,AU
2022-06-23,BS001899,5,BR
2022-06-23,BS001892,1,AU
2022-06-23,BS001887,5,BR
2022-06-23,BS001894,4,AU
2022-06-23,BS001878,5,BR
2022-06-23,BS001875,1,AU
2022-06-23,BS001886,1,BR
2022-06-23,BS001891,5,AU
2022-06-23,BS001900,3,BR
2022-06-23,BS001892,3,AU
2022-06-23,BS001883,5,DK
2022-06-23,BS001894,5,AU
2022-06-23,BS001892,4,DK
2022-06-23,BS001886,3,AU
2022-06-23,BS001901,4,DK
2022-06-23,BS001891,2,AU
2022-06-23,BS001884,3,DK
2022-06-23,BS001880,2,AU
2022-06-23,BS001875,4,DK
2022-06-23,BS001892,2,AU
2022-06-23,BS001874,3,DK
2022-06-23,BS001897,3,AU
2022-06-23,BS001896,5,DK
2022-06-23,BS001876,4,AU
2022-06-23,BS001885,3,FR
2022-06-23,BS001873,4,AU
2022-06-23,BS001894,3,FR
2022-06-23,BS001878,2,AU
2022-06-23,BS001873,5,FR
2022-06-23,BS001882,1,AU
2022-06-23,BS001883,4,FR
2022-06-23,BS001896,1,AU
2022-06-23,BS001882,4,FR
2022-06-23,BS001878,1,AU
2022-06-23,BS001901,4,FR
2022-06-23,BS001897,2,AU
2022-06-23,BS001877,2,FR
2022-06-23,BS001887,5,AU
2022-06-23,BS001887,1,GE
2022-06-23,BS001892,1,BR
2022-06-23,BS001896,4,GE
2022-06-23,BS001875,2,BR
2022-06-23,BS001898,2,GE
2022-06-23,BS001873,4,BR
2022-06-23,BS001893,5,GE
2022-06-23,BS001890,5,BR
2022-06-23,BS001899,5,GE
2022-06-23,BS001901,2,BR
2022-06-23,BS001881,2,GE
2022-06-23,BS001896,2,BR
2022-06-23,BS001876,4,GE
2022-06-23,BS001878,3,BR
2022-06-23,BS001880,1,JP
2022-06-23,BS001894,3,BR
2022-06-23,BS001889,4,JP
2022-06-23,BS001899,3,BR
2022-06-23,BS001898,3,JP
2022-06-23,BS001896,3,BR
2022-06-23,BS001891,4,JP
2022-06-23,BS001899,3,BR
2022-06-23,BS001895,1,JP
2022-06-23,BS001894,2,BR
2022-06-23,BS001885,3,JP
2022-06-23,BS001893,5,BR
2022-06-23,BS001895,2,JP
2022-06-23,BS001896,2,BR
2022-06-23,BS001886,2,PT
2022-06-23,BS001895,2,BR
2022-06-23,BS001895,5,PT
2022-06-23,BS001886,5,BR
2022-06-23,BS001888,5,PT
2022-06-23,BS001896,4,BR
2022-06-23,BS001892,1,PT
2022-06-23,BS001878,3,BR
2022-06-23,BS001874,5,PT
2022-06-23,BS001887,3,BR
2022-06-23,BS001889,1,PT
2022-06-23,BS001896,3,BR
2022-06-23,BS001884,3,PT
2022-06-23,BS001876,5,BR
2022-06-23,BS001879,1,UK
2022-06-23,BS001885,1,BR
2022-06-23,BS001888,5,UK
2022-06-23,BS001894,3,BR
2022-06-23,BS001897,1,UK
2022-06-23,BS001873,1,BR
2022-06-23,BS001900,2,UK
2022-06-23,BS001883,1,BR
2022-06-23,BS001881,3,UK
2022-06-23,BS001882,5,BR
2022-06-23,BS001889,5,UK
2022-06-23,BS001901,5,BR
2022-06-23,BS001899,2,UK
2022-06-23,BS001877,2,BR
2022-06-23,BS001879,2,UK
2022-06-23,BS001887,5,BR
2022-06-23,BS001882,3,US
2022-06-23,BS001901,4,BR
2022-06-23,BS001891,3,US
2022-06-23,BS001890,3,BR
2022-06-23,BS001900,4,US
2022-06-23,BS001896,2,BR
2022-06-23,BS001897,4,US
2022-06-23,BS001876,1,BR
2022-06-23,BS001894,2,US
2022-06-23,BS001888,2,BR
2022-06-23,BS001880,3,US
2022-06-23,BS001893,1,BR
2022-06-23,BS001893,1,US
2022-06-23,BS001884,2,BR
2022-06-23,BS001874,1,US
2022-06-23,BS001877,2,BR
2022-06-23,BS001893,4,US
2022-06-23,BS001891,1,BR
2022-06-23,BS001873,4,US
2022-06-23,BS001891,4,BR
2022-06-23,BS001881,1,US
2022-06-23,BS001893,5,BR
2022-06-23,BS001895,2,US
2022-06-23,BS001883,3,BR
2022-06-23,BS001877,5,US
2022-06-23,BS001898,2,BR
2022-06-23,BS001901,1,US
2022-06-23,BS001888,3,BR
2022-06-23,BS001900,3,US
2022-06-23,BS001889,2,BR
2022-06-23,BS001884,2,US
2022-06-23,BS001875,1,BR
2022-06-23,BS001882,1,US
2022-06-23,BS001881,1,BR
2022-06-23,BS001878,3,US
2022-06-23,BS001901,2,BR
2022-06-23,BS001877,4,US
2022-06-23,BS001883,5,BR
2022-06-23,BS001879,4,US
2022-06-23,BS001876,5,BR
2022-06-23,BS001888,5,US
2022-06-23,BS001885,4,BR
2022-06-23,BS001897,1,US
2022-06-23,BS001894,1,BR
2022-06-23,BS001877,1,US
2022-06-23,BS001874,2,BR
2022-06-23,BS001886,1,US
2022-06-23,BS001883,4,BR
2022-06-23,BS001895,5,US
2022-06-23,BS001892,4,BR
2022-06-23,BS001888,2,US
2022-06-23,BS001901,1,BR
2022-06-23,BS001892,2,US
2022-06-23,BS001884,3,BR
2022-06-23,BS001874,5,US
2022-06-23,BS001875,5,BR
2022-06-23,BS001889,3,US
2022-06-23,BS001874,4,BR
2022-06-23,BS001884,2,US
2022-06-23,BS001896,3,BR
2022-06-23,BS001880,4,US
2022-06-23,BS001885,3,BR
2022-06-23,BS001900,1,US
2022-06-23,BS001890,4,BR
2022-06-23,BS001880,5,US
2022-06-23,BS001889,2,BR
2022-06-23,BS001889,5,US
2022-06-23,BS001891,5,BR
2022-06-23,BS001896,5,US
2022-06-23,BS001879,1,BR
2022-06-23,BS001894,5,US
2022-06-23,BS001892,4,BR
2022-06-23,BS001882,1,US
2022-06-23,BS001874,2,BR
2022-06-23,BS001900,5,US
2022-06-23,BS001894,4,BR
2022-06-23,BS001883,1,US
2022-06-23,BS001888,2,BR
2022-06-23,BS001887,2,US
2022-06-23,BS001899,2,BR
2022-06-23,BS001879,3,US
2022-06-23,BS001875,1,BR
2022-06-23,BS001890,1,US
2022-06-23,BS001888,2,BR
2022-06-23,BS001900,3,US
2022-06-23,BS001887,3,BR
2022-06-23,BS001875,2,US
2022-06-23,BS001874,4,BR
2022-06-23,BS001898,4,US
2022-06-23,BS001881,2,BR
2022-06-23,BS001892,2,US
2022-06-23,BS001885,1,BR
2022-06-23,BS001895,3,US
2022-06-23,BS001882,1,BR
2022-06-23,BS001899,2,US
2022-06-23,BS001898,4,BR
2022-06-23,BS001873,1,US
2022-06-23,BS001874,5,BR
2022-06-23,BS001889,1,US
2022-06-23,BS001887,3,BR
2022-06-23,BS001877,2,US
2022-06-23,BS001874,4,BR
2022-06-23,BS001886,2,US
2022-06-23,BS001883,5,BR
2022-06-23,BS001895,1,US
2022-06-23,BS001892,2,BR
2022-06-23,BS001875,4,US
2022-06-23,BS001901,5,BR
2022-06-23,BS001884,2,US
2022-06-23,BS001881,5,BR
2022-06-23,BS001893,1,US
2022-06-23,BS001890,3,BR
2022-06-23,BS001890,5,US
2022-06-23,BS001899,3,BR
2022-06-23,BS001901,1,US
2022-06-23,BS001887,4,BR
2022-06-23,BS001876,1,US
2022-06-23,BS001878,5,BR
2022-06-23,BS001892,4,US
2022-06-23,BS001886,5,BR
2022-06-23,BS001894,2,US
2022-06-23,BS001900,3,BR
2022-06-23,BS001875,4,US
2022-06-23,BS001888,3,BR
2022-06-23,BS001891,5,US
2022-06-23,BS001873,1,BR
2022-06-23,BS001892,3,US
2022-06-23,BS001894,3,BR
2022-06-23,BS001894,1,US
2022-06-23,BS001881,5,BR
2022-06-23,BS001877,2,BR
2022-06-23,BS001884,4,BR
2022-06-23,BS001881,5,BR
2022-06-23,BS001898,1,BR
2022-06-23,BS001880,1,BR
2022-06-23,BS001889,4,BR
2022-06-23,BS001898,3,BR
2022-06-23,BS001876,3,BR
2022-06-23,BS001898,2,BR
2022-06-23,BS001878,2,BR
2022-06-23,BS001901,3,BR
2022-06-23,BS001890,4,BR
2022-06-23,BS001900,1,BR
2022-06-23,BS001880,5,DK
2022-06-23,BS001878,5,DK
2022-06-23,BS001895,1,DK
2022-06-23,BS001899,3,DK
2022-06-23,BS001885,3,DK
2022-06-23,BS001882,5,DK
2022-06-23,BS001881,2,DK
2022-06-23,BS001878,3,DK
2022-06-23,BS001901,5,DK
2022-06-23,BS001880,2,DK
2022-06-23,BS001874,5,DK
2022-06-23,BS001873,4,DK
2022-06-23,BS001890,1,DK
2022-06-23,BS001885,4,DK
2022-06-23,BS001875,4,DK
2022-06-23,BS001900,3,DK
2022-06-23,BS001888,3,DK
2022-06-23,BS001880,5,DK
2022-06-23,BS001889,4,DK
2022-06-23,BS001898,2,DK
2022-06-23,BS001878,4,DK
2022-06-23,BS001887,5,DK
2022-06-23,BS001896,5,DK
2022-06-23,BS001898,2,DK
2022-06-23,BS001893,4,DK
2022-06-23,BS001899,1,DK
2022-06-23,BS001881,2,DK
2022-06-23,BS001876,2,DK
2022-06-23,BS001897,3,DK
2022-06-23,BS001881,3,DK
2022-06-23,BS001877,2,DK
2022-06-23,BS001892,2,DK
2022-06-23,BS001875,4,DK
2022-06-23,BS001873,2,DK
2022-06-23,BS001890,1,DK
2022-06-23,BS001901,3,DK
2022-06-23,BS001896,1,DK
2022-06-23,BS001878,4,DK
2022-06-23,BS001894,3,DK
2022-06-23,BS001899,3,DK
2022-06-23,BS001896,2,DK
2022-06-23,BS001899,1,DK
2022-06-23,BS001894,5,DK
2022-06-23,BS001893,5,DK
2022-06-23,BS001896,2,DK
2022-06-23,BS001895,2,DK
2022-06-23,BS001886,3,DK
2022-06-23,BS001896,4,DK
2022-06-23,BS001878,3,DK
2022-06-23,BS001887,3,DK
2022-06-23,BS001896,2,DK
2022-06-23,BS001876,4,DK
2022-06-23,BS001885,2,DK
2022-06-23,BS001894,2,DK
2022-06-23,BS001873,1,DK
2022-06-23,BS001883,5,DK
2022-06-23,BS001882,3,DK
2022-06-23,BS001901,1,DK
2022-06-23,BS001877,4,DK
2022-06-23,BS001887,4,DK
2022-06-23,BS001901,3,DK
2022-06-23,BS001890,5,DK
2022-06-23,BS001896,5,DK
2022-06-23,BS001876,3,DK
2022-06-23,BS001888,4,DK
2022-06-23,BS001893,1,DK
2022-06-23,BS001884,2,DK
2022-06-23,BS001877,2,DK
2022-06-23,BS001891,1,DK
2022-06-23,BS001891,3,DK
2022-06-23,BS001893,2,DK
2022-06-23,BS001883,2,DK
2022-06-23,BS001898,1,DK
2022-06-23,BS001888,3,DK
2022-06-23,BS001889,3,DK
2022-06-23,BS001875,2,DK
2022-06-23,BS001881,2,DK
2022-06-23,BS001901,3,DK
2022-06-23,BS001883,4,DK
2022-06-23,BS001876,1,DK
2022-06-23,BS001885,2,DK
2022-06-23,BS001894,5,DK
2022-06-23,BS001874,3,DK
2022-06-23,BS001883,5,DK
2022-06-23,BS001892,1,DK
2022-06-23,BS001901,5,DK
2022-06-23,BS001884,3,DK
2022-06-23,BS001875,1,DK
2022-06-23,BS001874,1,DK
2022-06-23,BS001896,3,DK
2022-06-23,BS001885,4,DK
2022-06-23,BS001890,4,DK
2022-06-23,BS001889,4,DK
2022-06-23,BS001891,3,DK
2022-06-23,BS001879,2,DK
2022-06-23,BS001892,4,DK
2022-06-23,BS001874,4,DK
2022-06-23,BS001894,5,DK
2022-06-23,BS001888,4,DK
2022-06-23,BS001899,2,DK
2022-06-23,BS001875,2,DK
2022-06-23,BS001888,3,DK
2022-06-23,BS001873,4,DK
2022-06-23,BS001894,1,DK
2022-06-23,BS001881,5,DK
2022-06-23,BS001877,1,DK
2022-06-23,BS001884,4,DK
2022-06-23,BS001897,4,FR
2022-06-23,BS001887,4,FR
2022-06-23,BS001883,3,FR
2022-06-23,BS001885,1,FR
2022-06-23,BS001890,3,FR
2022-06-23,BS001886,3,FR
2022-06-23,BS001895,3,FR
2022-06-23,BS001897,3,FR
2022-06-23,BS001889,2,FR
2022-06-23,BS001877,4,FR
2022-06-23,BS001876,4,FR
2022-06-23,BS001897,5,FR
2022-06-23,BS001887,4,FR
2022-06-23,BS001879,3,FR
2022-06-23,BS001890,1,FR
2022-06-23,BS001880,3,FR
2022-06-23,BS001873,3,FR
2022-06-23,BS001882,5,FR
2022-06-23,BS001891,2,FR
2022-06-23,BS001900,2,FR
2022-06-23,BS001880,2,FR
2022-06-23,BS001889,1,FR
2022-06-23,BS001898,2,FR
2022-06-23,BS001891,2,FR
2022-06-23,BS001895,3,FR
2022-06-23,BS001885,4,FR
2022-06-23,BS001895,2,FR
2022-06-23,BS001883,2,FR
2022-06-23,BS001886,5,FR
2022-06-23,BS001891,2,FR
2022-06-23,BS001900,2,FR
2022-06-23,BS001880,4,FR
2022-06-23,BS001878,4,FR
2022-06-23,BS001895,4,FR
2022-06-23,BS001899,1,FR
2022-06-23,BS001885,3,FR
2022-06-23,BS001882,2,FR
2022-06-23,BS001881,5,FR
2022-06-23,BS001878,3,FR
2022-06-23,BS001901,1,FR
2022-06-23,BS001880,5,FR
2022-06-23,BS001874,1,FR
2022-06-23,BS001873,3,FR
2022-06-23,BS001890,3,FR
2022-06-23,BS001885,1,FR
2022-06-23,BS001875,1,FR
2022-06-23,BS001900,4,FR
2022-06-23,BS001888,1,FR
2022-06-23,BS001880,1,FR
